[ Date      , Closing Price      , Open      , Daily High      , Daily Low      
         2/17/2011        ,88.84,88.15,89.25,87.35
         2/16/2011        ,84.99,84.49,85.92,84.11
         2/15/2011        ,84.32,85.05,85.97,83.84
         2/14/2011        ,84.81,85.48,86.51,84.57
         2/11/2011        ,85.58,87.61,87.72,85.06
         2/10/2011        ,86.73,86.84,87.9,85.95
         2/9/2011        ,86.71,87.45,87.93,86.37
         2/8/2011        ,86.94,87.45,88.11,85.88
         2/7/2011        ,87.48,89.23,89.5,87.17
         2/4/2011        ,89.03,90.85,91.66,88.44
         2/3/2011        ,90.54,91.08,92.03,90
         2/2/2011        ,90.86,90.78,91.77,90.08
         2/1/2011        ,90.77,92.09,92.44,90.32
         1/31/2011        ,92.19,89.62,92.84,88.4
         1/28/2011        ,89.34,85.24,89.73,85.11
         1/27/2011        ,85.64,87.62,87.63,85.2
         1/26/2011        ,87.33,86.37,87.75,86.02
         1/25/2011        ,86.19,87.59,87.85,86.12
         1/24/2011        ,87.87,89.19,89.66,87.26
         1/21/2011        ,89.11,89.47,90.22,88.88
         1/20/2011        ,89.59,91.57,91.79,88.82
         1/19/2011        ,91.81,92.3,93,91.45
         1/18/2011        ,92.31,91.93,92.88,91.46
         1/17/2011        ,90.94,91.55,91.6,90.85
         1/14/2011        ,91.54,91.01,91.82,90.1
         1/13/2011        ,91.4,92.06,92.36,90.85
         1/12/2011        ,91.86,91.19,92.39,90.8
         1/11/2011        ,91.11,89.38,91.39,88.93
         1/10/2011        ,89.25,89.08,89.95,88.12
         1/7/2011        ,88.03,88.21,89.48,87.24
         1/6/2011        ,88.38,90.42,90.52,87.85
         1/5/2011        ,90.3,89.27,90.84,88.08
         1/4/2011        ,89.38,91.6,92.06,88.35
         1/3/2011        ,91.55,91.33,92.56,91.24
         12/31/2010        ,91.38,89.64,92.05,89.04
         12/30/2010        ,89.84,91.19,91.39,89.01
         12/29/2010        ,91.12,91.27,91.52,90.79
         12/28/2010        ,91.49,91.12,91.65,90.92
         12/27/2010        ,91,91.28,91.85,90.5
         12/24/2010        ,91.02,91.39,91.89,90.61
         12/23/2010        ,91.51,90.6,91.62,90.33
         12/22/2010        ,90.48,90.02,90.8,89.85
         12/21/2010        ,89.82,89.29,90.1,89.04
         12/20/2010        ,89.37,88.75,89.56,87.72
         12/17/2010        ,88.6,88.77,89.18,87.71
         12/16/2010        ,88.4,89.18,89.3,88.33
         12/15/2010        ,88.62,88.03,89.08,86.83
         12/14/2010        ,88.28,88.52,88.94,87.73
         12/13/2010        ,88.61,87.6,89.48,87.5
         12/10/2010        ,87.79,88.42,88.99,87.1
         12/9/2010        ,88.37,89,89.41,87.72
         12/8/2010        ,88.28,88.29,88.99,87.33
         12/7/2010        ,88.69,88.91,90.75,88.07
         12/6/2010        ,89.38,89.45,89.75,88.56
         12/3/2010        ,89.19,87.79,89.49,87.14
         12/2/2010        ,88,86.8,88.13,86.26
         12/1/2010        ,86.75,84.01,86.95,83.71
         11/30/2010        ,84.11,85.75,85.75,83.55
         11/29/2010        ,85.73,83.94,85.89,83.6
         11/26/2010        ,83.76,84.1,84.1,82.78
         11/25/2010        ,84.24,83.88,84.53,83.42
         11/24/2010        ,83.86,81.44,84.24,81.17
         11/23/2010        ,81.25,81.74,81.97,80.29
         11/22/2010        ,81.74,82.22,82.87,80.68
         11/19/2010        ,81.98,82.85,83.33,81.08
         11/18/2010        ,82.42,81.48,82.91,81.42
         11/17/2010        ,81.04,83.02,83.02,80.64
         11/16/2010        ,82.34,84.48,84.74,82.05
         11/15/2010        ,84.86,84.77,85.75,84.48
         11/12/2010        ,84.88,87.62,87.62,84.52
         11/11/2010        ,87.81,87.95,88.62,87.54
         11/10/2010        ,87.81,86.56,88.2,86.1
         11/9/2010        ,86.72,86.42,87.63,85.48
         11/8/2010        ,87.06,87.13,87.48,85.95
         11/5/2010        ,86.85,86.73,87.45,85.96
         11/4/2010        ,86.49,85.05,86.82,85
         11/3/2010        ,84.69,84.46,85.36,83.58
         11/2/2010        ,83.9,83.36,84.48,83.05
         11/1/2010        ,82.95,81.39,83.86,81.39
         10/29/2010        ,81.43,82.01,82.11,80.55
         10/28/2010        ,82.18,82.2,82.64,81.51
         10/27/2010        ,81.94,82.56,82.67,80.52
         10/26/2010        ,82.55,82.23,82.87,81.81
         10/25/2010        ,82.52,82.1,83.28,81.46
         10/22/2010        ,81.69,80.8,82.07,80.41
         10/21/2010        ,80.56,82.63,82.63,80.1
         10/20/2010        ,82.54,79.94,82.58,79.94
         10/19/2010        ,80.16,83.72,83.85,79.86
         10/18/2010        ,83.8,81.16,83.95,81
         10/15/2010        ,81.25,82.59,83.32,80.76
         10/14/2010        ,82.69,83.41,84.1,82.22
         10/13/2010        ,83.01,81.81,83.45,81.76
         10/12/2010        ,81.67,81.92,82.35,80.89
         10/11/2010        ,82.21,83.08,83.49,81.83
         10/8/2010        ,82.66,81.44,83.12,80.3
         10/7/2010        ,81.67,83.32,84.43,81
         10/6/2010        ,83.23,82.69,84.1,82.3
         10/5/2010        ,82.82,81.39,82.99,81.16
         10/4/2010        ,81.47,81.78,82.39,80.76
         10/1/2010        ,81.58,79.9,81.73,79.9
         9/30/2010        ,79.97,77.83,80.17,77.54
         9/29/2010        ,77.86,76.36,78.13,75.6
         9/28/2010        ,76.18,76.18,77.12,75.53
         9/27/2010        ,76.52,76.52,77.17,75.52
         9/24/2010        ,76.49,74.82,76.68,74.74
         9/23/2010        ,75.18,74.81,75.6,73.6
         9/22/2010        ,74.71,74.83,76,73.88
         9/21/2010        ,74.97,76,76.36,74.67
         9/20/2010        ,76.19,74.89,76.77,74.59
         9/17/2010        ,73.66,74.56,75.25,72.76
         9/16/2010        ,74.57,75.69,75.69,74
         9/15/2010        ,76.02,76.44,76.51,74.66
         9/14/2010        ,76.8,77.16,77.98,76.21
         9/13/2010        ,77.19,76.57,78.04,76.57
         9/10/2010        ,76.45,74.8,76.71,74.67
         9/9/2010        ,74.25,75.05,75.95,73.89
         9/8/2010        ,74.67,73.8,75.39,73.37
         9/7/2010        ,74.09,74.01,74.62,72.63
         9/6/2010        ,74.09,74.41,74.49,73.61
         9/3/2010        ,74.6,74.84,75.45,73.21
         9/2/2010        ,75.02,73.88,75.41,73.1
         9/1/2010        ,73.91,71.81,74.5,71.77
         8/31/2010        ,71.92,74.2,74.74,71.53
         8/30/2010        ,74.7,75.47,75.58,74.01
         8/27/2010        ,75.17,72.93,75.95,72.03
         8/26/2010        ,73.36,72.76,73.97,72.54
         8/25/2010        ,72.52,71.57,72.95,70.76
         8/24/2010        ,71.63,72.79,73.04,71.3
         8/23/2010        ,73.1,74.03,74.47,72.76
         8/20/2010        ,73.82,74.73,74.98,73.44
         8/19/2010        ,74.43,75.22,76.09,73.97
         8/18/2010        ,75.42,75.65,75.74,73.84
         8/17/2010        ,75.77,75.05,76.63,75.05
         8/16/2010        ,75.24,75.59,75.95,74.85
         8/13/2010        ,75.39,76.06,76.74,75.01
         8/12/2010        ,75.74,77.51,77.97,75.52
         8/11/2010        ,78.02,80.2,80.34,77.28
         8/10/2010        ,80.25,81.53,81.62,79.19
         8/9/2010        ,81.48,80.81,81.75,80.71
         8/6/2010        ,80.7,82.05,82.68,80.05
         8/5/2010        ,82.01,82.45,82.47,81.56
         8/4/2010        ,82.47,82.25,82.97,81.62
         8/3/2010        ,82.55,81.43,82.64,81.1
         8/2/2010        ,81.34,78.87,81.76,78.87
         7/30/2010        ,78.95,78.23,79.05,76.81
         7/29/2010        ,78.36,77,78.9,76.45
         7/28/2010        ,76.99,77.13,77.73,75.9
         7/27/2010        ,77.5,78.96,79.77,76.77
         7/26/2010        ,78.98,78.85,79.32,78.06
         7/23/2010        ,78.98,79.2,79.63,78.4
         7/22/2010        ,79.3,76.63,79.41,76.16
         7/21/2010        ,76.56,77.65,78.56,76.21
         7/20/2010        ,77.58,76.81,77.9,75.99
         7/19/2010        ,76.54,75.61,77.68,75.58
         7/16/2010        ,76.01,76.9,76.96,75.24
         7/15/2010        ,76.62,76.6,77.66,75.34
         7/14/2010        ,77.04,77.27,78.14,76.38
         7/13/2010        ,77.15,75.1,77.37,74.28
         7/12/2010        ,74.95,76.06,76.4,74.53
         7/9/2010        ,76.09,75.81,76.52,75
         7/8/2010        ,75.44,74.71,75.98,74.37
         7/7/2010        ,74.07,72.21,74.95,71.46
         7/6/2010        ,71.98,71.5,73.86,71.11
         7/5/2010        ,71.76,72.15,72.7,71.36
         7/2/2010        ,72.14,72.82,73.4,71.63
         7/1/2010        ,72.95,75.12,75.2,72.05
         6/30/2010        ,75.63,75.4,76.84,74.4
         6/29/2010        ,75.94,78.15,78.32,75.15
         6/28/2010        ,78.25,78.88,79.37,77.73
         6/25/2010        ,78.86,76.47,79.17,75.9
         6/24/2010        ,76.51,76.22,76.65,75.31
         6/23/2010        ,76.35,77.44,77.84,75.25
         6/22/2010        ,77.85,78.35,78.89,77.34
         6/21/2010        ,77.82,78.18,78.92,76.87
         6/18/2010        ,77.18,76.43,77.46,75.56
         6/17/2010        ,76.79,77.21,77.79,76.18
         6/16/2010        ,77.67,77.16,78.13,76.05
         6/15/2010        ,76.94,74.83,77.15,74.62
         6/14/2010        ,75.12,74.3,75.98,74.19
         6/11/2010        ,73.78,75.51,75.63,73.27
         6/10/2010        ,75.48,73.99,76.29,73.8
         6/9/2010        ,74.38,72.36,74.96,72.04
         6/8/2010        ,71.99,71.02,72.65,70.78
         6/7/2010        ,71.44,70.6,72.48,69.57
         6/4/2010        ,71.51,74.44,75.42,70.7
         6/3/2010        ,74.61,73.65,74.92,72.31
         6/2/2010        ,72.86,72.26,73.93,71.7
         6/1/2010        ,72.58,74.88,75.34,71.63
         5/31/2010        ,74.49,74.45,74.66,73.86
         5/28/2010        ,73.97,74.76,75.72,73.13
         5/27/2010        ,74.55,70.8,74.91,70.75
         5/26/2010        ,71.51,70,71.68,69.21
         5/25/2010        ,68.75,69.75,70.12,67.16
         5/24/2010        ,70.21,70.61,70.96,69.58
         5/21/2010        ,70.04,69.79,71.23,69
         5/20/2010        ,70.8,72.89,73.29,68.86
         5/19/2010        ,69.87,69.09,70.13,67.98
         5/18/2010        ,69.41,70.68,72.51,68.91
         5/17/2010        ,70.08,71.88,72.26,69.27
         5/14/2010        ,71.61,73.89,74.09,70.83
         5/13/2010        ,74.4,75.67,76.44,73.61
         5/12/2010        ,75.65,75.93,77,74.75
         5/11/2010        ,76.37,77.1,77.68,75.34
         5/10/2010        ,76.8,76.31,78.5,75.84
         5/7/2010        ,75.11,77.2,78.19,74.51
         5/6/2010        ,77.11,80.09,80.36,74.5
         5/5/2010        ,79.97,82.13,82.82,79.15
         5/4/2010        ,82.74,85.98,86.23,82.04
         5/3/2010        ,86.19,86.34,87.14,85.83
         4/30/2010        ,86.15,85.48,86.49,85.16
         4/29/2010        ,85.17,83.3,85.69,83.03
         4/28/2010        ,83.22,81.92,83.43,81.28
         4/27/2010        ,82.44,84.03,84.32,81.7
         4/26/2010        ,84.2,85.17,85.63,83.73
         4/23/2010        ,85.12,83.61,85.18,82.92
         4/22/2010        ,83.7,83.44,84.06,81.72
         4/21/2010        ,83.68,84.04,84.62,82.93
         4/20/2010        ,83.85,83.61,84.52,83.31
         4/19/2010        ,81.45,82.75,82.75,80.54
         4/16/2010        ,83.24,85.24,85.27,82.53
         4/15/2010        ,85.51,86.13,86.26,85.26
         4/14/2010        ,85.84,83.84,86.38,83.81
         4/13/2010        ,84.05,84.19,84.4,82.51
         4/12/2010        ,84.34,85.21,85.7,84.06
         4/9/2010        ,84.92,85.68,86.38,84.1
         4/8/2010        ,85.39,85.64,85.9,84.4
         4/7/2010        ,85.88,86.61,86.99,85.53
         4/6/2010        ,86.84,86.59,87.13,86.11
         4/5/2010        ,86.62,85.39,86.9,85.05
         4/1/2010        ,84.87,83.5,85.3,83.23
         3/31/2010        ,83.76,82.41,83.84,82.24
         3/30/2010        ,82.37,82.25,82.73,81.77
         3/29/2010        ,82.17,80.25,82.78,80.25
         3/26/2010        ,80,80.3,81.46,79.54
         3/25/2010        ,80.53,80.31,81.48,80.12
         3/24/2010        ,80.61,81.48,81.49,79.82
         3/23/2010        ,81.91,81.69,82.2,80.84
         3/22/2010        ,81.6,80.61,81.82,78.86
         3/19/2010        ,80.68,82.11,82.15,79.81
         3/18/2010        ,82.2,82.74,82.74,81.64
         3/17/2010        ,82.93,82.14,83.08,81.75
         3/16/2010        ,81.7,79.78,82.1,79.31
         3/15/2010        ,79.8,81.11,81.3,79.13
         3/12/2010        ,81.24,82.27,83.16,80.57
         3/11/2010        ,82.11,81.79,82.37,81.33
         3/10/2010        ,82.09,81.17,83.03,80.81
         3/9/2010        ,81.49,81.59,81.91,80.12
         3/8/2010        ,81.87,81.84,82.42,80.75
         3/5/2010        ,81.5,80.46,82.06,80.46
         3/4/2010        ,80.21,80.82,81.08,79.72
         3/3/2010        ,80.87,79.74,81.24,79.45
         3/2/2010        ,79.68,78.82,80.95,78.26
         3/1/2010        ,78.7,79.7,80.61,78.05
         2/26/2010        ,79.66,78.26,80.03,77.84
         2/25/2010        ,78.17,80.2,80.21,77.05
         2/24/2010        ,80,79.07,80.34,78.25
         2/23/2010        ,78.86,80,80.38,78.22
         2/22/2010        ,80.31,80.55,80.78,79.65
         2/19/2010        ,79.81,78.22,79.93,77.7
         2/18/2010        ,79.06,77,79.28,76.33
         2/17/2010        ,77.33,77.12,77.82,76.52
         2/16/2010        ,77.01,74.1,77.39,74.08
         2/15/2010        ,73.88,74.02,74.36,73.7
         2/12/2010        ,74.13,75.03,75.14,72.64
         2/11/2010        ,75.28,74.78,75.69,73.38
         2/10/2010        ,74.52,73.52,74.96,72.6
         2/9/2010        ,73.75,71.47,74.15,71.33
         2/8/2010        ,71.89,72.07,72.4,70.78
         2/5/2010        ,71.19,73.22,73.93,69.51
         2/4/2010        ,73.14,76.86,77.09,72.42
         2/3/2010        ,76.98,76.85,78.05,76.53
         2/2/2010        ,77.23,74.96,77.4,74.38
         2/1/2010        ,74.43,72.83,75,72.5
         1/29/2010        ,72.89,73.7,74.8,72.44
         1/28/2010        ,73.64,73.75,74.49,72.94
         1/27/2010        ,73.67,74.68,75.09,72.64
         1/26/2010        ,74.71,75.15,75.22,73.82
         1/25/2010        ,75.26,73.68,75.42,73.68
         1/22/2010        ,74.54,75.86,76.51,73.95
         1/21/2010        ,76.08,77.72,78.4,75.65
         1/20/2010        ,77.74,79.23,79.23,77.14
         1/19/2010        ,79.02,78.43,79.1,76.75
         1/18/2010        ,78.25,77.72,78.69,77.21
         1/15/2010        ,78,79.05,79.21,77.68
         1/14/2010        ,79.39,79.93,80.36,78.9
         1/13/2010        ,79.65,80.05,80.7,78.34
         1/12/2010        ,80.79,82.07,82.32,79.92
         1/11/2010        ,82.52,83.1,83.97,81.96
         1/8/2010        ,82.75,82.6,83.47,81.79
         1/7/2010        ,82.66,83.25,83.28,82.26
         1/6/2010        ,83.18,81.56,83.5,80.83
         1/5/2010        ,81.77,81.66,82.02,80.94
         1/4/2010        ,81.51,79.88,81.77,79.75
         12/31/2009        ,79.36,79.54,80,79.15
         12/30/2009        ,79.28,78.64,79.76,78.42
         12/29/2009        ,78.87,78.68,79.38,78
         12/28/2009        ,78.77,77.92,79.1,77.81
         12/24/2009        ,78.05,76.86,78.17,76.17
         12/23/2009        ,76.67,74.49,76.99,74.23
         12/22/2009        ,74.4,73.73,74.91,72.72
         12/21/2009        ,73.72,74.05,75.24,73.18
         12/18/2009        ,74.34,73.03,73.03,71.21
         12/17/2009        ,72.65,73.03,73.03,71.21
         12/16/2009        ,72.66,70.81,73.54,70.62
         12/15/2009        ,70.69,69.78,71.13,69.31
         12/14/2009        ,69.51,69.64,70.21,68.62
         12/11/2009        ,69.87,70.57,71.19,69.12
         12/10/2009        ,70.54,70.98,71.38,69.78
         12/9/2009        ,70.67,73.2,73.86,70.15
         12/8/2009        ,72.62,74.25,74.37,72.48
         12/7/2009        ,73.93,75.82,76.1,73.7
         12/4/2009        ,75.47,75.62,77.9,74.86
         12/3/2009        ,76.46,76.85,77.5,75.54
         12/2/2009        ,76.6,78.16,78.57,76.21
         12/1/2009        ,78.37,77.22,79.03,77
         11/30/2009        ,77.28,76.37,78,75.13
         11/27/2009        ,76.05,76.23,76.3,72.38
         11/26/2009        ,76.13,77.56,77.63,76.05
         11/25/2009        ,77.96,75.93,78.1,75.5
         11/24/2009        ,76.02,77.41,77.8,75.58
         11/23/2009        ,77.56,77.88,79.88,77.15
         11/20/2009        ,77.47,78.33,78.58,76.76
         11/19/2009        ,77.46,79.68,79.77,77.06
         11/18/2009        ,79.58,79.65,80.36,78.68
         11/17/2009        ,79.14,78.99,79.73,78.12
         11/16/2009        ,78.9,76.6,79.42,76.46
         11/13/2009        ,76.35,76.4,77.67,75.56
